length_title, length_content,images,videos, keywords,onWeekend,Relevancy,positive_words,negative_words, title_subjectivity, title_sentiments,wasShared
10,165,0,1,5,Yes,0.040116454,1,0,0.5375,0.271590909,Yes
11,227,10,0,6,Yes,0.033335865,0.733333333,0.266666667,0,0,Yes
9,120,0,0,7,Yes,0.02878885,0.5,0.5,0,0,NO
14,268,6,0,8,Yes,0.025071871,0.857142857,0.142857143,0,0,Yes
9,695,18,0,10,No,0.020153897,0.80952381,0.19047619,0,0,Yes
11,501,1,0,4,No,0.050000333,0.419354839,0.580645161,0,0,NO
9,282,0,1,7,No,0.028957471,0.846153846,0.153846154,0,0,Yes
14,375,1,0,4,No,0.799998691,0.727272727,0.272727273,0.454545455,0.136363636,Yes
10,324,1,0,6,No,0.033334206,0.647058824,0.352941176,0,0,Yes
11,792,10,0,6,No,0.209264162,0.68627451,0.31372549,0.625,-0.375,Yes
12,230,1,0,5,No,0.255500269,0.666666667,0.333333333,0.625,-0.375,NO
13,732,1,0,10,No,0.020292927,0.909090909,0.090909091,0,0,NO
10,350,1,0,7,No,0.028958182,0.565217391,0.434782609,0,0,Yes
12,315,1,0,4,No,0.050005851,0.3,0.7,1,-0.25,NO
11,317,1,1,9,No,0.022224296,0.9375,0.0625,0.3,0.2,Yes
11,419,1,0,8,No,0.498251091,0.7,0.3,0.2,0.125,Yes
8,275,1,0,5,No,0.839857516,0.785714286,0.214285714,0.066666667,0.016666667,NO
13,197,0,1,5,No,0.040250726,0.866666667,0.133333333,0.3,1,NO
8,1046,1,0,7,No,0.227687672,0.829787234,0.170212766,0,0,Yes
11,732,1,0,6,No,0.706219716,0.548387097,0.451612903,0,0,NO
14,207,0,0,9,No,0.022372167,0.533333333,0.466666667,0.5,0.5,Yes
8,434,1,0,5,No,0.040001029,0.590909091,0.409090909,0.4,0,Yes
9,276,0,0,8,No,0.025041306,0.857142857,0.142857143,0.1,0.2,Yes
12,497,1,0,4,No,0.799756622,0.8,0.2,0.1,0.2,NO
9,91,1,0,3,No,0.400031462,0,1,0.375,0,NO
11,176,0,1,10,No,0.574995797,0.833333333,0.166666667,0,0,Yes
12,415,1,0,10,No,0.22095327,0.826086957,0.173913043,0,0,Yes
12,1298,1,0,9,No,0.355931381,0.785714286,0.214285714,0.2,0.2,Yes
13,273,1,0,5,No,0.040005478,0.764705882,0.235294118,1,0.65,Yes
10,601,1,0,7,No,0.028572061,0.428571429,0.571428571,0,0,NO
7,221,1,0,8,No,0.650355078,0.846153846,0.153846154,0.666666667,0.333333333,Yes
10,205,1,0,5,No,0.628044343,0.833333333,0.166666667,0,0,NO
11,469,1,1,5,No,0.040004819,0.804878049,0.195121951,0.225,0.2,NO
13,208,0,1,5,No,0.040082361,0.583333333,0.416666667,0.166666667,-0.166666667,NO
9,349,1,0,6,No,0.033333946,0.857142857,0.142857143,0.416666667,0.193181818,Yes
5,651,12,0,6,No,0.323855053,0.818181818,0.181818182,0,0,Yes
10,374,1,0,3,No,0.733330901,0.965517241,0.034482759,0.507070707,0.156565657,Yes
8,264,0,0,10,No,0.020023672,0.8125,0.1875,0.5,0.3,Yes
8,1202,16,0,10,No,0.020000523,0.76,0.24,0.4,0.65,Yes
10,203,1,1,5,No,0.04112947,0.846153846,0.153846154,0,0,Yes
9,652,1,1,7,No,0.216439439,0.692307692,0.307692308,0.5,0.5,Yes
9,714,1,0,10,No,0.112383129,0.794871795,0.205128205,0.5,0.3,NO
8,1579,1,1,10,No,0.919876271,0.792079208,0.207920792,0,0,Yes
11,955,19,0,10,No,0.020083881,0.847058824,0.152941176,0.625,0,Yes
8,701,12,0,7,No,0.159574575,0.836734694,0.163265306,0,0,Yes
8,633,27,0,10,No,0.020515172,0.857142857,0.142857143,0,0,Yes
10,604,26,0,10,No,0.020000426,0.852941176,0.147058824,0,0,Yes
12,876,1,0,7,No,0.885508621,0.887323944,0.112676056,0.5,0.5,Yes
12,528,1,0,6,No,0.033367804,0.878787879,0.121212121,0.214285714,-0.071428571,Yes
10,342,0,10,4,No,0.050447234,0.689655172,0.310344828,0,0,NO
12,513,1,0,4,No,0.050004758,0.692307692,0.307692308,1,0,Yes
12,324,1,0,9,No,0.022255547,0.84,0.16,0.75,0.25,NO
9,187,1,0,5,No,0.040156582,0.727272727,0.272727273,0.8,0,Yes
12,291,13,0,6,No,0.033409424,0.222222222,0.777777778,0.75,-0.25,Yes
9,334,5,0,8,No,0.025007065,0.736842105,0.263157895,0.3,0.1,Yes
11,298,14,1,6,No,0.033411347,0.8,0.2,0.1,0.05,NO
11,276,1,0,6,No,0.033369945,0.517241379,0.482758621,0.4,-0.4,Yes
11,1383,26,0,7,No,0.028601925,0.666666667,0.333333333,0.454545455,0.136363636,NO
10,260,0,21,6,No,0.033398777,0.384615385,0.615384615,0.3,-2.78E-17,NO
13,749,1,1,6,No,0.033334319,0.804878049,0.195121951,0.166666667,0.033333333,Yes
9,286,1,0,6,No,0.533221992,0.6875,0.3125,0,0,NO
11,121,1,0,5,No,0.040011985,0.833333333,0.166666667,0.5,0.5,Yes
13,109,1,0,8,No,0.025006877,0.4,0.6,1,0,NO
9,303,1,0,3,No,0.400828766,0.636363636,0.363636364,0,0,NO
12,1550,26,0,7,No,0.258015027,0.678571429,0.321428571,0.066666667,0.033333333,Yes
10,223,0,0,9,No,0.022276399,0.6,0.4,0.8,-0.5,Yes
11,170,0,0,10,No,0.020937367,0.923076923,0.076923077,0.283333333,0.266666667,NO
11,722,1,0,5,No,0.650302443,0.924528302,0.075471698,0.5,0.136363636,NO
9,388,1,0,5,No,0.040000172,0.625,0.375,0.2,0.2,Yes
10,364,1,0,6,No,0.033335243,0.684210526,0.315789474,0.4,0.2,Yes
7,1160,42,0,6,No,0.033421447,0.771929825,0.228070175,0,0,Yes
9,354,1,0,4,No,0.050004723,0.708333333,0.291666667,0,0,NO
13,149,0,1,7,No,0.495287833,0.833333333,0.166666667,0.454545455,0.136363636,NO
12,225,0,2,9,No,0.022252486,0.736842105,0.263157895,0.5,0.3,Yes
9,281,1,0,6,No,0.033334779,0.533333333,0.466666667,0,0,NO
12,596,9,0,8,No,0.495912837,0.722222222,0.277777778,0.5,0.5,Yes
8,263,11,0,10,No,0.249781331,0.76,0.24,0.5,0.5,Yes
8,272,0,12,9,No,0.022251283,0.47826087,0.52173913,0,0,NO
10,658,1,0,7,No,0.568037155,0.578947368,0.421052632,0,0,Yes
9,563,1,0,7,No,0.030259472,0.633333333,0.366666667,0.125,0,Yes
11,372,1,0,4,No,0.539246358,0.80952381,0.19047619,0.333333333,0.25,Yes
9,452,1,0,5,No,0.264077181,0.739130435,0.260869565,0,0,Yes
12,400,1,0,5,No,0.040000197,0.722222222,0.277777778,0,0,NO
11,1475,1,0,4,No,0.050000745,0.608695652,0.391304348,0,0,Yes
9,462,1,1,6,No,0.033391479,0.782608696,0.217391304,0,0,NO
8,293,1,0,10,No,0.020043391,0.666666667,0.333333333,0.45,0.05,NO
12,965,0,26,6,No,0.033402106,0.508928571,0.491071429,0.707070707,-0.021212121,Yes
10,960,1,0,6,No,0.034006152,0.825396825,0.174603175,0,0,Yes
13,200,0,0,5,No,0.040082358,0.6875,0.3125,1,0.5,Yes
9,446,0,0,10,No,0.02009106,0.777777778,0.222222222,0.5,0.5,NO
10,462,1,0,5,No,0.839686535,0.666666667,0.333333333,0.522222222,0.177777778,Yes
11,144,1,0,5,No,0.040027072,0.75,0.25,0,0,Yes
13,171,1,0,5,No,0.040003427,0.3,0.7,0.666666667,-0.7,Yes
7,354,0,0,8,No,0.025097946,0.681818182,0.318181818,0,0,Yes
7,432,0,1,7,No,0.745578599,0.6,0.4,0,0,Yes
11,327,1,2,5,No,0.040002039,0.611111111,0.388888889,0.4,-0.4,NO
8,1338,11,0,10,No,0.02014116,0.76,0.24,1,0.9,Yes
12,803,1,0,4,No,0.050000147,0.603773585,0.396226415,0,0,NO
11,389,1,0,8,No,0.899033509,0.8125,0.1875,0.066666667,0,Yes
11,400,1,0,7,No,0.416873783,0.535714286,0.464285714,0.555555556,-0.3,Yes
12,537,1,0,9,No,0.022222413,0.827586207,0.172413793,0.441666667,0.3,NO
12,193,0,1,8,No,0.025177115,0.666666667,0.333333333,0.1,0.2,Yes
11,231,1,1,6,No,0.033335477,0.55,0.45,0.454545455,0.136363636,Yes
10,356,9,0,5,No,0.04000135,0.916666667,0.083333333,0,0,NO
10,579,1,0,8,No,0.025070944,0.805555556,0.194444444,0,0,Yes
9,912,1,0,6,No,0.668275957,0.766233766,0.233766234,1,1,Yes
8,408,1,0,4,No,0.79992769,0.952380952,0.047619048,0,0,Yes
11,403,0,1,6,No,0.673210505,0.857142857,0.142857143,0.454545455,0.136363636,Yes
9,306,1,0,5,No,0.839954643,0.846153846,0.153846154,0,0,NO
10,291,1,0,5,No,0.839804332,0.647058824,0.352941176,0,0,NO
7,437,1,0,5,No,0.626517028,0.741935484,0.258064516,0,0,Yes
5,141,1,1,4,No,0.798906143,0.555555556,0.444444444,0.5,0.136363636,Yes
10,253,1,0,7,No,0.885692838,1,0,0,0,Yes
9,286,1,1,7,No,0.028597286,0.466666667,0.533333333,0.5,-0.5,NO
11,182,1,0,7,No,0.028578645,0.538461538,0.461538462,1,0,NO
12,310,0,0,8,No,0.025031554,0.736842105,0.263157895,0.1,-0.1,Yes
13,155,0,1,8,No,0.02502812,0.916666667,0.083333333,0.5,0.3,NO
9,344,11,0,8,No,0.026192911,0.814814815,0.185185185,1,0.5,Yes
10,381,1,0,7,No,0.172313245,0.633333333,0.366666667,0.4,-0.3,NO
9,282,1,0,6,No,0.033476418,0.857142857,0.142857143,0,0,Yes
9,641,1,0,6,No,0.203569417,0.571428571,0.428571429,0,0,Yes
8,478,10,0,5,No,0.838337154,0.772727273,0.227272727,0,0,Yes
15,184,0,1,5,No,0.040427408,0.777777778,0.222222222,0.2,0.2,Yes
11,408,1,0,8,No,0.314244082,0.6,0.4,0.611111111,0.083333333,Yes
10,463,1,0,5,No,0.04000047,0.483870968,0.516129032,0,-0.05,Yes
10,678,1,0,7,No,0.02857611,0.833333333,0.166666667,0,0,NO
9,187,0,0,8,No,0.025027894,0.625,0.375,0.5,0.7,Yes
10,358,0,0,10,No,0.244915352,0.391304348,0.608695652,0,0,Yes
8,291,0,1,7,No,0.02895305,0.85,0.15,0,0,NO
8,226,1,0,7,No,0.498011519,1,0,0,0,Yes
11,220,1,0,8,No,0.281668468,0.4,0.6,0.1,0.3,Yes
9,394,1,0,6,No,0.03333365,0.714285714,0.285714286,0.066666667,0,NO
11,156,1,0,5,No,0.040002042,0.888888889,0.111111111,0.9,0.3,NO
10,415,1,0,7,No,0.288535597,0.789473684,0.210526316,0,0,NO
10,549,17,0,8,No,0.025577946,0.782608696,0.217391304,0.260606061,0.068181818,Yes
9,1089,1,0,8,No,0.02500736,0.819672131,0.180327869,0,0,NO
8,615,1,9,10,No,0.020452918,0.625,0.375,0,0,Yes
6,535,10,0,8,No,0.441306781,0.705882353,0.294117647,0.9,-0.15,Yes
9,410,0,1,8,No,0.025095157,0.727272727,0.272727273,0.333333333,0.25,Yes
9,448,1,0,9,No,0.271747444,0.612903226,0.387096774,0,0,NO
12,986,1,0,10,No,0.0200023,0.5,0.5,0.35,-0.2,Yes
9,679,13,0,7,No,0.028779681,0.689655172,0.310344828,0,0,Yes
10,232,0,0,10,No,0.122169393,0.714285714,0.285714286,0,0,NO
11,1069,20,0,7,No,0.303163775,0.861386139,0.138613861,0.5,0.5,NO
10,300,1,2,8,No,0.025030874,0.85,0.15,0,0,Yes
6,1060,1,0,7,No,0.0285757,0.5625,0.4375,0,0,Yes
6,301,0,12,6,No,0.033386034,0.791666667,0.208333333,0.4,0.1,Yes
10,537,1,0,7,No,0.755746402,0.794117647,0.205882353,0,0,NO
8,286,15,1,5,No,0.04008083,0.444444444,0.555555556,0.4,-0.3,NO
11,182,0,0,10,No,0.020118923,0.777777778,0.222222222,0.142857143,0,Yes
10,120,0,0,7,No,0.487163671,0.714285714,0.285714286,0.5,-0.1875,NO
11,241,1,1,3,No,0.066678786,1,0,0,0,NO
9,420,1,0,6,No,0.033414216,0.6,0.4,0,0,Yes
11,402,1,0,8,No,0.34055944,0.6875,0.3125,0,0,Yes
11,660,1,0,9,No,0.022224444,0.795454545,0.204545455,1,0.25,NO
15,233,1,0,8,No,0.160275642,0.9375,0.0625,0,0,Yes
8,288,15,1,6,No,0.033386238,0.5625,0.4375,0,0,NO
8,744,1,0,7,No,0.02857167,0.666666667,0.333333333,0,0,Yes
9,282,1,0,5,No,0.040120868,0.75,0.25,0.9,0.5,Yes
10,275,5,0,5,No,0.619387304,0.642857143,0.357142857,0,0,Yes
10,422,16,0,6,No,0.033381456,0.769230769,0.230769231,0,0,Yes
12,588,1,0,6,No,0.033333687,0.541666667,0.458333333,0,0,NO
7,457,0,0,7,No,0.028936856,0.655172414,0.344827586,0,0,NO
11,233,5,0,6,No,0.033427568,0.6,0.4,0,0,Yes
9,134,1,0,8,No,0.155537408,1,0,0,0,Yes
12,339,1,0,7,No,0.028654048,0.85,0.15,0.1,-0.1,Yes
8,808,1,0,10,No,0.020147496,0.844444444,0.155555556,0.5,0.5,Yes
11,325,1,0,7,No,0.028695878,0.695652174,0.304347826,0.5,0.5,Yes
8,320,1,0,5,No,0.163536507,0.857142857,0.142857143,0.188888889,0.011111111,Yes
9,963,1,0,9,No,0.368534217,0.58,0.42,0.4,-0.25,Yes
12,1197,1,0,9,No,0.022224237,0.575757576,0.424242424,0.9,-0.6,NO
11,477,16,1,7,No,0.028608668,0.757575758,0.242424242,0,0,NO
8,1179,1,0,8,No,0.025001668,0.644067797,0.355932203,0.366666667,0.3,NO
5,256,1,0,5,No,0.243766525,0.714285714,0.285714286,0,0,NO
10,226,0,0,10,No,0.020053161,0.833333333,0.166666667,0,0,NO
8,174,0,0,7,No,0.028603487,0.625,0.375,0,0,NO
11,282,0,21,6,No,0.033386029,0.529411765,0.470588235,0.5,0.495833333,Yes
9,258,0,11,8,No,0.02502771,0.722222222,0.277777778,0,0,Yes
7,1901,1,0,8,No,0.475861991,0.695238095,0.304761905,0,0,Yes
6,448,1,0,6,No,0.204069996,0.782608696,0.217391304,0,0,Yes
8,365,1,0,5,No,0.839954493,0.724137931,0.275862069,0,0,Yes
11,185,1,0,6,No,0.373217877,0.625,0.375,0,0,Yes
9,1224,1,0,5,No,0.836666494,0.670588235,0.329411765,0,0,Yes
14,316,1,0,5,No,0.041665191,0.619047619,0.380952381,0.066666667,0.033333333,Yes
10,308,1,0,5,No,0.243375944,0.882352941,0.117647059,0.8,0.4,Yes
11,278,1,0,7,No,0.30726185,0.533333333,0.466666667,1,-0.5,Yes
8,263,1,0,10,No,0.020029211,0.454545455,0.545454545,0,0,Yes
13,264,1,0,8,No,0.025205822,0.75,0.25,0.5,0,Yes
9,1096,21,0,5,No,0.040530093,0.611111111,0.388888889,0,0,Yes
11,223,9,0,7,No,0.02858834,0.75,0.25,0.9,0.6,Yes
10,611,1,0,6,No,0.033333706,0.672727273,0.327272727,0.454545455,0.136363636,NO
8,159,0,0,6,No,0.033410056,0.714285714,0.285714286,0.5,0.25,Yes
9,352,1,0,7,No,0.028588897,0.52173913,0.47826087,0,0,Yes
9,284,0,0,10,No,0.119641,0.8,0.2,0.533333333,-0.383333333,Yes
8,228,0,0,9,No,0.022449419,0.866666667,0.133333333,0,0,Yes
10,82,1,0,8,No,0.025001116,0.75,0.25,0,0,NO
10,457,1,0,5,No,0.839998132,1,0,0.5,0.136363636,Yes
10,206,0,2,6,No,0.033556185,0.5,0.5,0,0,Yes
10,157,0,0,5,No,0.040143212,0.5,0.5,0.05,0,NO
13,370,1,0,10,No,0.628345574,0.5,0.5,0,0,Yes
10,1105,1,0,9,No,0.553127685,0.776315789,0.223684211,0,0,Yes
10,972,1,0,6,No,0.033333636,0.644444444,0.355555556,0,0,Yes
8,397,22,0,5,No,0.040810935,0.769230769,0.230769231,0.9,0.6,Yes
8,405,9,0,7,No,0.5968968,0.818181818,0.181818182,0.377272727,0.068181818,Yes
13,646,1,0,4,No,0.050003119,0.545454545,0.454545455,0.233333333,-0.083333333,Yes
8,134,0,1,6,No,0.287806684,0.666666667,0.333333333,0,0,NO
11,196,0,0,10,No,0.020825575,0.615384615,0.384615385,0.454545455,0.136363636,NO
11,239,0,0,8,No,0.025096281,0.538461538,0.461538462,0.5,0.136363636,NO
10,704,1,0,8,No,0.025000368,0.549019608,0.450980392,0,0,NO
9,342,1,0,6,No,0.034191702,0.68,0.32,0.183333333,0.133333333,Yes
12,513,1,0,10,No,0.020058767,0.829268293,0.170731707,0.5,-0.166666667,Yes
9,1964,1,0,8,No,0.025407242,0.700680272,0.299319728,0.3,0.2,NO
7,897,1,0,10,No,0.919962007,0.828125,0.171875,0.066666667,0,Yes
12,171,2,1,5,No,0.04140086,0.9,0.1,0.75,0.675,Yes
8,245,1,0,6,No,0.318029172,1,0,0,0,NO
10,152,1,0,5,No,0.040004103,0.857142857,0.142857143,0,0,NO
9,132,0,0,8,No,0.025027882,0.7,0.3,0,0,NO
12,363,1,0,5,No,0.413141134,0.647058824,0.352941176,0,0,Yes
9,436,22,0,5,No,0.248265051,0.85,0.15,1,0.8,NO
11,132,0,0,9,No,0.022387884,0.833333333,0.166666667,0.416666667,0.375,Yes
7,340,1,0,4,No,0.050000011,0.828571429,0.171428571,0,0,Yes
12,182,1,0,8,No,0.025079443,0.692307692,0.307692308,0,0,NO
10,311,1,0,6,No,0.033333369,0.533333333,0.466666667,0,0,NO
10,1053,21,0,6,No,0.190322989,0.803571429,0.196428571,0,0,Yes
9,291,1,0,8,No,0.025283568,0.75,0.25,0,0,NO
12,326,1,0,5,No,0.399285509,0.8,0.2,0,0,NO
8,184,1,0,6,No,0.866655988,0.666666667,0.333333333,0,0,NO
10,149,0,0,10,No,0.020043676,0.727272727,0.272727273,0.3,0,Yes
12,292,1,0,8,No,0.02500191,0.666666667,0.333333333,0,0,Yes
10,336,1,6,4,No,0.050341158,0.75,0.25,1,-0.5,NO
13,263,1,0,5,No,0.040005426,0.857142857,0.142857143,0,0,Yes
10,392,11,1,4,No,0.050000035,0.625,0.375,0.25,0.25,Yes
11,338,10,1,6,No,0.033396163,0.681818182,0.318181818,1,-1,Yes
11,793,1,0,4,No,0.050000333,0.571428571,0.428571429,0,0,Yes
7,94,1,0,6,No,0.370285687,0.777777778,0.222222222,0.227272727,0.068181818,Yes
8,299,1,0,10,No,0.020038223,0.684210526,0.315789474,0,0,NO
12,166,1,0,7,No,0.182827678,0,1,0,0,NO
18,355,1,0,7,No,0.521989862,1,0,0.375,-0.125,NO
7,792,1,0,7,No,0.028605695,0.791666667,0.208333333,0,0,Yes
8,109,0,1,7,No,0.028610929,0.444444444,0.555555556,0,0,Yes
11,916,1,0,10,No,0.020027252,0.813333333,0.186666667,0,0,Yes
9,459,1,0,8,No,0.025061791,0.75,0.25,0,0,Yes
6,1186,1,0,7,No,0.885707329,0.617977528,0.382022472,0,0,NO
10,491,1,0,7,No,0.028574208,0.607142857,0.392857143,0.2,0.7,Yes
10,663,1,0,8,No,0.025035826,0.625,0.375,0.3,0,Yes
11,1180,13,1,10,No,0.122090348,0.694117647,0.305882353,0.05,0.1,NO
7,315,0,0,8,No,0.025259875,0.5,0.5,0,0,Yes
13,303,1,0,10,No,0.343490424,0.470588235,0.529411765,0,0,Yes
11,759,15,1,9,No,0.30781227,0.673913043,0.326086957,0.4,0.1,NO
10,488,11,0,7,No,0.57651851,0.655172414,0.344827586,0,0,Yes
10,410,0,0,4,No,0.796691206,0.529411765,0.470588235,0,0,Yes
14,326,1,0,3,No,0.066666968,0.384615385,0.615384615,0,0,NO
13,793,1,1,8,No,0.025009147,0.622641509,0.377358491,0.75,0,NO
11,363,9,0,6,No,0.033337767,0.6,0.4,0,0,Yes
8,173,1,0,5,No,0.83999493,0.625,0.375,0,0,NO
10,542,1,0,5,No,0.040003524,0.733333333,0.266666667,0,0,NO
8,616,1,0,6,No,0.033333751,0.692307692,0.307692308,0,0,Yes
11,1331,25,1,7,No,0.028683805,0.576923077,0.423076923,0,0,Yes
13,258,1,0,3,No,0.730976051,0.529411765,0.470588235,0.6,-0.133333333,Yes
10,124,0,0,7,No,0.02868379,0.625,0.375,0.5,0.25,Yes
11,398,1,0,7,No,0.283052478,0.607142857,0.392857143,0,0,Yes
14,322,1,0,5,No,0.573044032,0.703703704,0.296296296,0.666666667,-0.7,Yes
13,177,1,0,3,No,0.066666792,0.6,0.4,1,0,Yes
9,380,0,1,6,No,0.865619736,1,0,0.5,0.136363636,NO
12,864,1,0,4,No,0.050954729,0.68627451,0.31372549,0,0,Yes
10,1298,1,0,7,No,0.263628051,0.693877551,0.306122449,0,0,Yes
8,238,1,0,5,No,0.041748396,0.9,0.1,0.454545455,0.136363636,NO
10,689,1,0,5,No,0.041663859,0.740740741,0.259259259,0,0,Yes
10,263,1,0,8,No,0.025062638,0.666666667,0.333333333,0,0,Yes
10,1827,17,0,10,No,0.020400113,0.769230769,0.230769231,0.352308802,0.151803752,Yes
9,480,1,1,6,No,0.033336931,0.55,0.45,0.066666667,0.033333333,Yes
11,1481,9,0,8,No,0.02775418,0.822033898,0.177966102,0,0,NO
12,300,1,0,5,No,0.839001706,0.823529412,0.176470588,0,0,Yes
11,250,1,0,5,No,0.040031507,0.769230769,0.230769231,0.5,0.5,NO
8,169,11,0,8,No,0.026121967,0.785714286,0.214285714,1,-0.225,Yes
12,183,0,1,10,No,0.020159365,0.7,0.3,0,0,Yes
10,826,1,0,10,No,0.020001194,0.428571429,0.571428571,0.144444444,-0.077777778,NO
10,873,13,0,6,No,0.444957436,0.745098039,0.254901961,0,0,NO
4,297,1,0,3,No,0.733330712,0.681818182,0.318181818,0,0,Yes
8,883,1,0,8,No,0.025195781,0.818181818,0.181818182,0,0,Yes
11,254,1,0,8,No,0.411063069,0.5625,0.4375,1,0,Yes
9,718,11,0,7,No,0.029371898,0.82,0.18,0,0,Yes
12,150,0,0,8,No,0.025071117,0.909090909,0.090909091,0.5,0.5,Yes
9,509,1,0,9,No,0.022700972,0.733333333,0.266666667,0.2,0.2,Yes
7,143,0,0,7,No,0.723451201,0.736842105,0.263157895,0.066666667,0.033333333,Yes
8,1272,11,0,9,No,0.022438169,0.74025974,0.25974026,0.1,0,Yes
11,479,1,0,9,No,0.022222623,0.785714286,0.214285714,0.5,0.4,Yes
7,22,0,0,7,No,0.028622707,1,0,0.25,0.125,Yes
9,912,14,0,8,No,0.02540511,0.62745098,0.37254902,1,0.425,NO
8,420,1,0,7,No,0.02857416,0.717391304,0.282608696,0,0,Yes
12,349,11,0,8,No,0.025067267,0.846153846,0.153846154,0.454545455,0.136363636,Yes
8,576,1,1,10,No,0.170450758,0.78125,0.21875,0.1,0,Yes
12,270,1,0,10,No,0.319562776,0.714285714,0.285714286,0,0,Yes
7,263,1,0,7,No,0.028578352,0.888888889,0.111111111,0,0,NO
10,185,0,0,7,No,0.028605619,0.857142857,0.142857143,0,0,Yes
9,238,11,0,8,No,0.359643061,0.8,0.2,0,0,Yes
9,130,1,0,4,No,0.799756237,1,0,0.066666667,0.033333333,NO
5,155,1,0,6,No,0.700334011,0.25,0.75,0,0,Yes
13,298,1,0,7,No,0.35638575,0.882352941,0.117647059,0.454545455,0.136363636,NO
13,742,1,0,6,No,0.033333687,0.638888889,0.361111111,1,0,NO
10,322,1,2,10,No,0.26595769,0.588235294,0.411764706,0.9,0.9,Yes
16,185,1,0,6,No,0.512501082,0.636363636,0.363636364,0.75,0.8,Yes
10,246,1,14,7,No,0.028792634,0.571428571,0.428571429,0.666666667,0.333333333,NO
10,452,0,1,10,No,0.0200148,0.78125,0.21875,0.1,0.05,Yes
10,240,1,0,4,No,0.484708376,0.615384615,0.384615385,0.5,-0.25,Yes
9,409,1,0,7,No,0.028676214,0.727272727,0.272727273,0.125,0,Yes
11,480,1,0,3,No,0.066673192,0.666666667,0.333333333,1,0.6,NO
9,250,0,1,7,No,0.028697589,0.882352941,0.117647059,0.666666667,0.55,Yes
10,532,8,0,8,No,0.025617057,0.838709677,0.161290323,0,0,Yes
10,497,16,0,8,No,0.025044816,0.916666667,0.083333333,0.7,-0.4,Yes
12,1215,1,0,10,No,0.020959038,0.698795181,0.301204819,0.233333333,0.066666667,Yes
10,126,0,0,8,No,0.153534745,1,0,0.454545455,0.136363636,Yes
11,123,0,1,8,No,0.025048005,0.272727273,0.727272727,0,0,NO
12,112,0,0,8,No,0.025111728,0.714285714,0.285714286,0.366666667,-0.075,Yes
9,796,1,0,4,No,0.550278977,0.785714286,0.214285714,0,0,Yes
9,241,1,0,4,No,0.798704406,0.714285714,0.285714286,0,0,Yes
9,166,1,0,5,No,0.375538922,0.333333333,0.666666667,0,0,Yes
9,666,1,2,6,No,0.033335323,0.743589744,0.256410256,0,0,Yes
9,240,1,0,6,No,0.486395324,0.888888889,0.111111111,0,0,Yes
11,353,0,0,8,No,0.025084496,0.875,0.125,0,0,Yes
9,163,1,0,5,No,0.040202145,1,0,0.5,0.5,Yes
7,1152,1,1,7,No,0.592547756,0.892857143,0.107142857,0,0,Yes
9,340,1,0,9,No,0.840851759,0.772727273,0.227272727,0.333333333,0.25,NO
11,435,1,0,9,No,0.022223107,0.64516129,0.35483871,0.227272727,0.068181818,Yes
14,576,1,0,5,No,0.040001515,0.620689655,0.379310345,0,0,Yes
11,332,1,0,5,No,0.703195508,0.652173913,0.347826087,0,0,Yes
6,595,1,0,5,No,0.040001515,0.84,0.16,0,0,Yes
9,227,1,0,5,No,0.255438927,0.444444444,0.555555556,0,0,Yes
10,641,20,0,7,No,0.02885876,0.551724138,0.448275862,0,0,NO
9,671,1,0,3,No,0.066673192,0.703125,0.296875,0.066666667,0.033333333,Yes
8,234,1,0,7,No,0.028646125,0.875,0.125,0.3,0.1,Yes
11,269,0,21,9,No,0.254278171,0.380952381,0.619047619,0,0,Yes
9,516,1,0,5,No,0.040009197,0.388888889,0.611111111,0,0,NO
12,323,11,1,7,No,0.028575887,0.611111111,0.388888889,1,0.25,Yes
7,350,0,0,7,No,0.029318153,0.923076923,0.076923077,0,0,NO
8,455,1,0,6,No,0.033336291,0.818181818,0.181818182,0,0,Yes
7,664,1,1,7,No,0.028891833,0.627906977,0.372093023,0.4,0,Yes
11,322,1,0,4,No,0.050003473,0.806451613,0.193548387,0.3,1,Yes
10,158,0,1,7,No,0.17840557,0.764705882,0.235294118,0.318181818,0.312121212,NO
8,322,1,0,9,No,0.022279543,0.714285714,0.285714286,0,0,Yes
9,234,0,0,6,No,0.033884734,0.888888889,0.111111111,0.454545455,0.136363636,Yes
10,324,1,0,5,No,0.040041995,0.92,0.08,0,0,Yes
7,583,12,0,9,No,0.195055578,0.677419355,0.322580645,0.3,0.2,Yes
10,618,5,1,7,No,0.30165933,0.547619048,0.452380952,0.367857143,0.292857143,Yes
13,189,0,1,7,No,0.02864639,0.666666667,0.333333333,0.75,0.4,Yes
12,352,1,0,8,No,0.025001933,0.772727273,0.227272727,0.9,0.6,Yes
8,1113,12,1,6,No,0.033386057,0.608695652,0.391304348,0,0,Yes
9,629,1,0,6,No,0.033335499,0.508474576,0.491525424,0.423809524,0.285714286,Yes
9,222,1,0,5,No,0.211543123,0.923076923,0.076923077,0,0,Yes
12,186,1,0,6,No,0.366340399,0.333333333,0.666666667,0.454545455,0.136363636,Yes
8,265,0,0,8,No,0.465140901,0.636363636,0.363636364,0,0,Yes
10,327,1,0,4,No,0.799872374,0.8,0.2,0.333333333,0.25,Yes
10,775,10,0,8,No,0.025234252,0.735849057,0.264150943,0,0,Yes
9,368,11,0,10,No,0.020444596,0.80952381,0.19047619,0.75,-0.2,Yes
13,306,1,0,10,No,0.344363602,0.85,0.15,0.642857143,0.214285714,Yes
